From	To	Species	Gene Name
216877	DHX33_MOUSE	Mus musculus	DEAH (Asp-Glu-Ala-His) box polypeptide 33
216877	Q5QNV3_MOUSE	Mus musculus	DEAH (Asp-Glu-Ala-His) box polypeptide 33
15976	Q923Z6_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15976	Q923Z5_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15976	INAR2_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15976	Q9CS01_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15976	Q8VHN0_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15976	Q3UCC3_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15976	Q9D1R7_MOUSE	Mus musculus	interferon (alpha and beta) receptor 2
15979	Q3U8T2_MOUSE	Mus musculus	interferon gamma receptor 1
15979	Q540M5_MOUSE	Mus musculus	interferon gamma receptor 1
15979	Q91Y85_MOUSE	Mus musculus	interferon gamma receptor 1
15979	INGR1_MOUSE	Mus musculus	interferon gamma receptor 1
15979	Q3TW49_MOUSE	Mus musculus	interferon gamma receptor 1
78914	NADE1_MOUSE	Mus musculus	NAD synthetase 1
78914	Q8BL34_MOUSE	Mus musculus	NAD synthetase 1
78913	RN160_MOUSE	Mus musculus	ring finger protein 160
78913	Q0P617_MOUSE	Mus musculus	ring finger protein 160
78913	Q14B86_MOUSE	Mus musculus	ring finger protein 160
78912	SP2_MOUSE	Mus musculus	Sp2 transcription factor
78912	Q8BNQ4_MOUSE	Mus musculus	Sp2 transcription factor
78912	Q3U0T7_MOUSE	Mus musculus	Sp2 transcription factor
78912	Q3UTN3_MOUSE	Mus musculus	Sp2 transcription factor
78912	Q8C5J0_MOUSE	Mus musculus	Sp2 transcription factor
70495	Q1XID4_MOUSE	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
70495	RENR_MOUSE	Mus musculus	ATPase, H+ transporting, lysosomal accessory protein 2
17454	MOV10_MOUSE	Mus musculus	Moloney leukemia virus 10; predicted gene 7357
17454	Q3UD86_MOUSE	Mus musculus	Moloney leukemia virus 10; predicted gene 7357
17454	Q3TFC0_MOUSE	Mus musculus	Moloney leukemia virus 10; predicted gene 7357
17454	Q69ZE2_MOUSE	Mus musculus	Moloney leukemia virus 10; predicted gene 7357
17449	MDHC_MOUSE	Mus musculus	malate dehydrogenase 1, NAD (soluble)
231002	PKHN1_MOUSE	Mus musculus	pleckstrin homology domain containing, family N member 1
231003	B2RTE7_MOUSE	Mus musculus	kelch-like 17 (Drosophila)
231003	Q6PDF5_MOUSE	Mus musculus	kelch-like 17 (Drosophila)
231003	Q3TCA1_MOUSE	Mus musculus	kelch-like 17 (Drosophila)
231003	KLH17_MOUSE	Mus musculus	kelch-like 17 (Drosophila)
17448	MDHM_MOUSE	Mus musculus	malate dehydrogenase 2, NAD (mitochondrial)
433940	CL034_MOUSE	Mus musculus	cDNA sequence BC057022
433941	RL29_MOUSE	Mus musculus	similar to ribosomal protein; predicted gene 6344; predicted gene 11449; predicted gene 13841; predicted gene 8210; hypothetical protein LOC675793; ribosomal protein L29; predicted gene 12704; predicted gene 7252; predicted gene 8965; predicted gene 13213; predicted gene 8580; predicted gene 15526; predicted gene 7934; predicted gene 5218; predicted gene 5561; predicted gene 8548; predicted gene 12447; predicted gene 8852; predicted gene 12508; predicted gene 6010; predicted gene 13921; predicted gene 8860; predicted gene 13545; predicted gene 9405; predicted gene 6862; predicted gene 13141; predicted gene 10709
433941	Q5M8M8_MOUSE	Mus musculus	similar to ribosomal protein; predicted gene 6344; predicted gene 11449; predicted gene 13841; predicted gene 8210; hypothetical protein LOC675793; ribosomal protein L29; predicted gene 12704; predicted gene 7252; predicted gene 8965; predicted gene 13213; predicted gene 8580; predicted gene 15526; predicted gene 7934; predicted gene 5218; predicted gene 5561; predicted gene 8548; predicted gene 12447; predicted gene 8852; predicted gene 12508; predicted gene 6010; predicted gene 13921; predicted gene 8860; predicted gene 13545; predicted gene 9405; predicted gene 6862; predicted gene 13141; predicted gene 10709
216874	A2CF91_MOUSE	Mus musculus	similar to Camta2 protein; calmodulin binding transcription activator 2
216874	Q6PHS5_MOUSE	Mus musculus	similar to Camta2 protein; calmodulin binding transcription activator 2
216874	CMTA2_MOUSE	Mus musculus	similar to Camta2 protein; calmodulin binding transcription activator 2
216873	Q5SX56_MOUSE	Mus musculus	hypothetical protein LOC100048812; sperm associated antigen 7
216873	SPAG7_MOUSE	Mus musculus	hypothetical protein LOC100048812; sperm associated antigen 7
216873	A2CFD0_MOUSE	Mus musculus	hypothetical protein LOC100048812; sperm associated antigen 7
104709	PI3R6_MOUSE	Mus musculus	phosphoinositide-3-kinase, regulatory subunit 6
22746	Q7TMC9_MOUSE	Mus musculus	zinc finger protein 85, related sequence 1
22746	Q60913_MOUSE	Mus musculus	zinc finger protein 85, related sequence 1
225372	Q3UR23_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family B, member 3
225372	APBB3_MOUSE	Mus musculus	amyloid beta (A4) precursor protein-binding, family B, member 3
216869	Q5F2D9_MOUSE	Mus musculus	arrestin, beta 2
216869	ARRB2_MOUSE	Mus musculus	arrestin, beta 2
216869	Q3UCU5_MOUSE	Mus musculus	arrestin, beta 2
216869	Q3TRC8_MOUSE	Mus musculus	arrestin, beta 2
78921	Q8CBK7_MOUSE	Mus musculus	RIKEN cDNA E430018J23 gene; RIKEN cDNA 9130019O22 gene
78921	Q9D278_MOUSE	Mus musculus	RIKEN cDNA E430018J23 gene; RIKEN cDNA 9130019O22 gene
78921	Q6IS61_MOUSE	Mus musculus	RIKEN cDNA E430018J23 gene; RIKEN cDNA 9130019O22 gene
78921	Q921X0_MOUSE	Mus musculus	RIKEN cDNA E430018J23 gene; RIKEN cDNA 9130019O22 gene
78921	Q8K0G4_MOUSE	Mus musculus	RIKEN cDNA E430018J23 gene; RIKEN cDNA 9130019O22 gene
78920	ODO2_MOUSE	Mus musculus	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)
78920	Q8BHN4_MOUSE	Mus musculus	dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)
78925	Q8BUR8_MOUSE	Mus musculus	steroid 5 alpha-reductase 1
78925	S5A1_MOUSE	Mus musculus	steroid 5 alpha-reductase 1
78925	Q14C32_MOUSE	Mus musculus	steroid 5 alpha-reductase 1
78925	Q14C33_MOUSE	Mus musculus	steroid 5 alpha-reductase 1
99412	Q5DTL1_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
99412	A2AN43_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
99412	A2AN47_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
99412	A2AN44_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
99412	GOGA2_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
99412	A2AN46_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
99412	A2AN42_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 2
17444	GRAP2_MOUSE	Mus musculus	GRB2-related adaptor protein 2
17444	Q3U0E8_MOUSE	Mus musculus	GRB2-related adaptor protein 2
78929	Q3U7U0_MOUSE	Mus musculus	polymerase (RNA) III (DNA directed) polypeptide H
78929	RPC8_MOUSE	Mus musculus	polymerase (RNA) III (DNA directed) polypeptide H
78928	Q3U5R2_MOUSE	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class T; similar to GPI transamidase component PIG-T precursor (Phosphatidylinositol-glycan biosynthesis class T protein) (Neuronal development-associated protein 7)
78928	Q3U047_MOUSE	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class T; similar to GPI transamidase component PIG-T precursor (Phosphatidylinositol-glycan biosynthesis class T protein) (Neuronal development-associated protein 7)
78928	PIGT_MOUSE	Mus musculus	phosphatidylinositol glycan anchor biosynthesis, class T; similar to GPI transamidase component PIG-T precursor (Phosphatidylinositol-glycan biosynthesis class T protein) (Neuronal development-associated protein 7)
231014	K132L_MOUSE	Mus musculus	RIKEN cDNA 9330182L06 gene
231014	Q8K107_MOUSE	Mus musculus	RIKEN cDNA 9330182L06 gene
231014	B9EHI9_MOUSE	Mus musculus	RIKEN cDNA 9330182L06 gene
216860	Q80YV0_MOUSE	Mus musculus	neuralized homolog 4 (Drosophila)
216860	Q6PDW9_MOUSE	Mus musculus	neuralized homolog 4 (Drosophila)
216860	NEUL4_MOUSE	Mus musculus	neuralized homolog 4 (Drosophila)
216860	B2RY59_MOUSE	Mus musculus	neuralized homolog 4 (Drosophila)
207565	Q3TV45_MOUSE	Mus musculus	calcium/calmodulin-dependent protein kinase kinase 2, beta
207565	KKCC2_MOUSE	Mus musculus	calcium/calmodulin-dependent protein kinase kinase 2, beta
70478	Q8BLL4_MOUSE	Mus musculus	mitochondrial intermediate peptidase; similar to Mipep protein
70478	MIPEP_MOUSE	Mus musculus	mitochondrial intermediate peptidase; similar to Mipep protein
216859	Q5F2B6_MOUSE	Mus musculus	centaurin, beta 1
216859	Q8CI47_MOUSE	Mus musculus	centaurin, beta 1
216859	TNK1_MOUSE	Mus musculus	centaurin, beta 1
216859	Q5F2B5_MOUSE	Mus musculus	centaurin, beta 1
216859	Q5F2B4_MOUSE	Mus musculus	centaurin, beta 1
216859	ACAP1_MOUSE	Mus musculus	centaurin, beta 1
77006	Q14BT4_MOUSE	Mus musculus	DDRGK domain containing 1
77006	DDRGK_MOUSE	Mus musculus	DDRGK domain containing 1
22758	ZSC12_MOUSE	Mus musculus	zinc finger and SCAN domain containing 12
22758	Q8C6D3_MOUSE	Mus musculus	zinc finger and SCAN domain containing 12
22758	Q8R0D8_MOUSE	Mus musculus	zinc finger and SCAN domain containing 12
22758	Q6ZQB8_MOUSE	Mus musculus	zinc finger and SCAN domain containing 12
216858	KCD11_MOUSE	Mus musculus	potassium channel tetramerisation domain containing 11
216858	A2ARN7_MOUSE	Mus musculus	potassium channel tetramerisation domain containing 11
22759	Q8VEN0_MOUSE	Mus musculus	zinc finger protein 97; cDNA sequence BC018101
22759	Q61491_MOUSE	Mus musculus	zinc finger protein 97; cDNA sequence BC018101
22759	Q3ULR3_MOUSE	Mus musculus	zinc finger protein 97; cDNA sequence BC018101
381510	D19L4_MOUSE	Mus musculus	dpy-19-like 4 (C. elegans)
381510	A2AJQ1_MOUSE	Mus musculus	dpy-19-like 4 (C. elegans)
381510	A2AJQ2_MOUSE	Mus musculus	dpy-19-like 4 (C. elegans)
22756	Q61117_MOUSE	Mus musculus	zinc finger protein 94
22756	Q3TPJ2_MOUSE	Mus musculus	zinc finger protein 94
22756	Q99K61_MOUSE	Mus musculus	zinc finger protein 94
22756	Q3UUP5_MOUSE	Mus musculus	zinc finger protein 94
22757	ZKSC5_MOUSE	Mus musculus	zinc finger with KRAB and SCAN domains 5
22757	Q69ZT2_MOUSE	Mus musculus	zinc finger with KRAB and SCAN domains 5
22757	Q6PAK4_MOUSE	Mus musculus	zinc finger with KRAB and SCAN domains 5
381511	A2AJQ0_MOUSE	Mus musculus	protein phosphatase 2C, magnesium dependent, catalytic subunit
381511	Q05BF9_MOUSE	Mus musculus	protein phosphatase 2C, magnesium dependent, catalytic subunit
381511	A8Y5Q0_MOUSE	Mus musculus	protein phosphatase 2C, magnesium dependent, catalytic subunit
381511	A2AJP9_MOUSE	Mus musculus	protein phosphatase 2C, magnesium dependent, catalytic subunit
381511	A8Y5Q1_MOUSE	Mus musculus	protein phosphatase 2C, magnesium dependent, catalytic subunit
381511	PDP1_MOUSE	Mus musculus	protein phosphatase 2C, magnesium dependent, catalytic subunit
102462	IMP3_MOUSE	Mus musculus	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast); RIKEN cDNA 4933427G23 gene
70472	ATAD2_MOUSE	Mus musculus	ATPase family, AAA domain containing 2
70472	Q9CSS4_MOUSE	Mus musculus	ATPase family, AAA domain containing 2
70472	Q8K282_MOUSE	Mus musculus	ATPase family, AAA domain containing 2
70472	Q6IQY4_MOUSE	Mus musculus	ATPase family, AAA domain containing 2
17434	MOC2B_MOUSE	Mus musculus	molybdenum cofactor synthesis 2
17434	MOC2A_MOUSE	Mus musculus	molybdenum cofactor synthesis 2
70470	RPR1B_MOUSE	Mus musculus	regulation of nuclear pre-mRNA domain containing 1B
70470	A2ACF7_MOUSE	Mus musculus	regulation of nuclear pre-mRNA domain containing 1B
78938	FBX34_MOUSE	Mus musculus	F-box protein 34
78938	A0A4Y0_MOUSE	Mus musculus	F-box protein 34
78938	Q3TAU3_MOUSE	Mus musculus	F-box protein 34
11891	RB27A_MOUSE	Mus musculus	RAB27A, member RAS oncogene family
11891	Q544U7_MOUSE	Mus musculus	RAB27A, member RAS oncogene family
78937	AVL9_MOUSE	Mus musculus	AVL9 homolog (S. cerevisiase)
22751	Q60906_MOUSE	Mus musculus	zinc finger protein 90
22751	ZFP90_MOUSE	Mus musculus	zinc finger protein 90
78935	SAAL1_MOUSE	Mus musculus	serum amyloid A-like 1
78934	Q9D2E5_MOUSE	Mus musculus	RIKEN cDNA 4930581F22 gene
432479	CS071_MOUSE	Mus musculus	RIKEN cDNA 4930404N11 gene
17428	Q6GTJ3_MOUSE	Mus musculus	max binding protein
17428	Q3UGG9_MOUSE	Mus musculus	max binding protein
17428	Q5SWE2_MOUSE	Mus musculus	max binding protein
17428	MNT_MOUSE	Mus musculus	max binding protein
17425	Q99LQ5_MOUSE	Mus musculus	forkhead box K1
17425	Q3U275_MOUSE	Mus musculus	forkhead box K1
17425	FOXK1_MOUSE	Mus musculus	forkhead box K1
17427	MNS1_MOUSE	Mus musculus	meiosis-specific nuclear structural protein 1
101739	A2BI09_MOUSE	Mus musculus	PC4 and SFRS1 interacting protein 1
101739	A2BI13_MOUSE	Mus musculus	PC4 and SFRS1 interacting protein 1
101739	A2BI12_MOUSE	Mus musculus	PC4 and SFRS1 interacting protein 1
101739	PSIP1_MOUSE	Mus musculus	PC4 and SFRS1 interacting protein 1
101739	Q05CD2_MOUSE	Mus musculus	PC4 and SFRS1 interacting protein 1
15982	IFRD1_MOUSE	Mus musculus	interferon-related developmental regulator 1
15982	Q80XM4_MOUSE	Mus musculus	interferon-related developmental regulator 1
433926	LRC8B_MOUSE	Mus musculus	leucine rich repeat containing 8 family, member B
433926	Q3TNH2_MOUSE	Mus musculus	leucine rich repeat containing 8 family, member B
433926	B2RSI6_MOUSE	Mus musculus	leucine rich repeat containing 8 family, member B
15980	Q3UVK9_MOUSE	Mus musculus	interferon gamma receptor 2
15980	Q8C352_MOUSE	Mus musculus	interferon gamma receptor 2
15980	Q63953_MOUSE	Mus musculus	interferon gamma receptor 2
216853	WAP53_MOUSE	Mus musculus	WD repeat containing, antisense to TP53
216850	Q8K0Z1_MOUSE	Mus musculus	KDM1 lysine (K)-specific demethylase 6B
216850	Q3UQG0_MOUSE	Mus musculus	KDM1 lysine (K)-specific demethylase 6B
216850	KDM6B_MOUSE	Mus musculus	KDM1 lysine (K)-specific demethylase 6B
28200	Q9D2U3_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 4
28200	Q9DCL1_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 4
28200	DHRS4_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 4
28200	Q3UIB5_MOUSE	Mus musculus	dehydrogenase/reductase (SDR family) member 4
216846	CNTRB_MOUSE	Mus musculus	centrobin, centrosomal BRCA2 interacting protein
77011	Q8C6J3_MOUSE	Mus musculus	RIKEN cDNA 5730590G19 gene; similar to RIKEN cDNA 5730590G19-like
77011	CO042_MOUSE	Mus musculus	RIKEN cDNA 5730590G19 gene; similar to RIKEN cDNA 5730590G19-like
77011	Q8BRB3_MOUSE	Mus musculus	RIKEN cDNA 5730590G19 gene; similar to RIKEN cDNA 5730590G19-like
77011	Q3UV49_MOUSE	Mus musculus	RIKEN cDNA 5730590G19 gene; similar to RIKEN cDNA 5730590G19-like
77011	Q8C9N4_MOUSE	Mus musculus	RIKEN cDNA 5730590G19 gene; similar to RIKEN cDNA 5730590G19-like
78943	B1ARI8_MOUSE	Mus musculus	endoplasmic reticulum (ER) to nucleus signalling 1
78943	ERN1_MOUSE	Mus musculus	endoplasmic reticulum (ER) to nucleus signalling 1
78943	Q3TBZ5_MOUSE	Mus musculus	endoplasmic reticulum (ER) to nucleus signalling 1
218989	CN101_MOUSE	Mus musculus	RIKEN cDNA 6720456H20 gene
15985	CD79B_MOUSE	Mus musculus	CD79B antigen
223255	Q3U3T6_MOUSE	Mus musculus	serine/threonine kinase 24 (STE20 homolog, yeast)
223255	STK24_MOUSE	Mus musculus	serine/threonine kinase 24 (STE20 homolog, yeast)
223255	Q3U335_MOUSE	Mus musculus	serine/threonine kinase 24 (STE20 homolog, yeast)
216848	Q8K0T3_MOUSE	Mus musculus	chromodomain helicase DNA binding protein 3
216848	Q7TML9_MOUSE	Mus musculus	chromodomain helicase DNA binding protein 3
216848	Q8BR71_MOUSE	Mus musculus	chromodomain helicase DNA binding protein 3
216848	O35327_MOUSE	Mus musculus	chromodomain helicase DNA binding protein 3
15983	Q7TSB3_MOUSE	Mus musculus	interferon-related developmental regulator 2
15983	Q9CW96_MOUSE	Mus musculus	interferon-related developmental regulator 2
15983	Q9D8U0_MOUSE	Mus musculus	interferon-related developmental regulator 2
269682	GOGA3_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 3
269682	Q3UZV1_MOUSE	Mus musculus	golgi autoantigen, golgin subfamily a, 3
22763	B2RUG7_MOUSE	Mus musculus	zinc finger RNA binding protein
22763	ZFR_MOUSE	Mus musculus	zinc finger RNA binding protein
17420	MAT1_MOUSE	Mus musculus	menage a trois 1
17420	A4FUR7_MOUSE	Mus musculus	menage a trois 1
22764	Q3URA1_MOUSE	Mus musculus	zinc finger protein X-linked; similar to zinc finger protein
22764	Q99NJ4_MOUSE	Mus musculus	zinc finger protein X-linked; similar to zinc finger protein
22764	Q3UM56_MOUSE	Mus musculus	zinc finger protein X-linked; similar to zinc finger protein
22764	ZFX_MOUSE	Mus musculus	zinc finger protein X-linked; similar to zinc finger protein
22764	Q8R2L1_MOUSE	Mus musculus	zinc finger protein X-linked; similar to zinc finger protein
22764	B1ASD1_MOUSE	Mus musculus	zinc finger protein X-linked; similar to zinc finger protein
11881	ARSB_MOUSE	Mus musculus	arylsulfatase B
11881	Q9D1I3_MOUSE	Mus musculus	arylsulfatase B
11881	B2RWQ7_MOUSE	Mus musculus	arylsulfatase B
11883	Q8K4U2_MOUSE	Mus musculus	arylsulfatase A
11883	ARSA_MOUSE	Mus musculus	arylsulfatase A
11883	Q9DC66_MOUSE	Mus musculus	arylsulfatase A
225392	RELL2_MOUSE	Mus musculus	RELT-like 2
225392	Q8CFT0_MOUSE	Mus musculus	RELT-like 2
70484	S35D2_MOUSE	Mus musculus	solute carrier family 35, member D2
70484	Q3KNM7_MOUSE	Mus musculus	solute carrier family 35, member D2
17423	NDST2_MOUSE	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2
17423	Q2TBA8_MOUSE	Mus musculus	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2
432486	Q61340_MOUSE	Mus musculus	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits
432486	Q6P9R5_MOUSE	Mus musculus	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits
432486	GNPTA_MOUSE	Mus musculus	N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits
22761	FOG1_MOUSE	Mus musculus	zinc finger protein, multitype 1; similar to FOG
11886	Q78P93_MOUSE	Mus musculus	N-acylsphingosine amidohydrolase 1
11886	Q3TWT5_MOUSE	Mus musculus	N-acylsphingosine amidohydrolase 1
11886	Q3U8A7_MOUSE	Mus musculus	N-acylsphingosine amidohydrolase 1
11886	ASAH1_MOUSE	Mus musculus	N-acylsphingosine amidohydrolase 1
11886	Q3U646_MOUSE	Mus musculus	N-acylsphingosine amidohydrolase 1
26909	EXO1_MOUSE	Mus musculus	exonuclease 1
15944	Q5NCB5_MOUSE	Mus musculus	immunity-related GTPase family M member 1
15944	IRGM_MOUSE	Mus musculus	immunity-related GTPase family M member 1
26905	Q3UIJ2_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	Q3TML6_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	Q6NY07_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	Q9CRE9_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	Q3UDF8_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	IF2G_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	A2AAW9_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
26905	Q3U5H6_MOUSE	Mus musculus	eukaryotic translation initiation factor 2, subunit 3, structural gene X-linked; similar to translation initiation factor eIF-2 gamma subunit; predicted gene 2223
70601	Q8BXV4_MOUSE	Mus musculus	ecdysoneless homolog (Drosophila)
70601	SGT1_MOUSE	Mus musculus	ecdysoneless homolog (Drosophila)
58222	Q8BQX0_MOUSE	Mus musculus	RAB37, member of RAS oncogene family
58222	RAB37_MOUSE	Mus musculus	RAB37, member of RAS oncogene family
58222	Q544E8_MOUSE	Mus musculus	RAB37, member of RAS oncogene family
26901	S18L2_MOUSE	Mus musculus	differentially expressed in B16F10 1
26901	Q8BVH6_MOUSE	Mus musculus	differentially expressed in B16F10 1
212547	Q3UVH9_MOUSE	Mus musculus	cDNA sequence BC027231
212547	Q8R2U2_MOUSE	Mus musculus	cDNA sequence BC027231
212547	Q3TS42_MOUSE	Mus musculus	cDNA sequence BC027231
