From	To
101489	RIC8A_MOUSE
72102	DUS11_MOUSE
29869	Q3UG39_MOUSE
29869	ULK2_MOUSE
19732	RGL2_MOUSE
232560	CAPR2_MOUSE
232560	E4NKG5_MOUSE
18709	P85B_MOUSE
66141	IFM3_MOUSE
211978	ZFY26_MOUSE
320974	LRRN4_MOUSE
227333	E9PUQ8_MOUSE
73998	A6H6S0_MOUSE
73998	Q8CFQ0_MOUSE
78830	CMC1_MOUSE
224440	G3X9W6_MOUSE
224440	SETD4_MOUSE
240832	IFG15_MOUSE
240832	TOIP2_MOUSE
17936	NAB1_MOUSE
72739	ZKSC3_MOUSE
16554	E9Q4K7_MOUSE
74998	G3UW57_MOUSE
74998	RFIP2_MOUSE
106947	S39A3_MOUSE
66279	TM218_MOUSE
64291	OSBL1_MOUSE
64291	Q3V156_MOUSE
319583	DNLI4_MOUSE
14231	FKBP7_MOUSE
14231	Q3UU11_MOUSE
26378	DECR2_MOUSE
26378	Q3UVJ7_MOUSE
12916	CREM_MOUSE
12916	D3YXV5_MOUSE
12916	D3Z011_MOUSE
12916	D3Z0R0_MOUSE
12916	D3Z2U7_MOUSE
12916	D3Z326_MOUSE
12916	D3Z7M6_MOUSE
12916	E9PV35_MOUSE
12916	E9PWV9_MOUSE
12916	F6QWT6_MOUSE
12916	F6VJ22_MOUSE
12916	Q3TTH6_MOUSE
12916	Q78Z98_MOUSE
12916	Q99JF1_MOUSE
12916	Q9CQ87_MOUSE
12916	Q9D4U3_MOUSE
12916	Q9D599_MOUSE
380718	MKS1_MOUSE
380718	Q284W0_MOUSE
64143	Q8CCG5_MOUSE
64143	RALB_MOUSE
14026	E9PVP4_MOUSE
14026	EVL_MOUSE
14026	F8WJB9_MOUSE
14026	Q6PB99_MOUSE
66071	ETHE1_MOUSE
246177	MYO1G_MOUSE
225280	IN80C_MOUSE
70882	A2AU71_MOUSE
70882	ARMC3_MOUSE
70882	B7ZN53_MOUSE
382620	TMED8_MOUSE
12333	CAN1_MOUSE
12333	Q3TB79_MOUSE
12333	Q3TI07_MOUSE
12333	Q3UF24_MOUSE
67803	LIMD2_MOUSE
66540	F107B_MOUSE
245536	CX065_MOUSE
70497	E9QAJ9_MOUSE
70497	RHG17_MOUSE
71389	CHD6_MOUSE
71389	Q80YD0_MOUSE
71389	Q8BIE8_MOUSE
71389	Q8BJ75_MOUSE
73747	B2RR16_MOUSE
73747	CT196_MOUSE
72140	CEP89_MOUSE
80987	SPN90_MOUSE
55932	GBP4_MOUSE
75079	D6RGS0_MOUSE
75079	ZBT49_MOUSE
243780	LCHN_MOUSE
238330	I2BPL_MOUSE
55992	Q3TDT0_MOUSE
55992	TRIM3_MOUSE
12763	CMAH_MOUSE
217030	SYNRG_MOUSE
142688	ASB13_MOUSE
74147	ECHP_MOUSE
70059	DEGS2_MOUSE
12750	CLK4_MOUSE
12750	Q4FJV9_MOUSE
13198	DDIT3_MOUSE
13198	Q3V405_MOUSE
14586	GFRA2_MOUSE
14586	Q3UET6_MOUSE
12334	CAN2_MOUSE
14339	AKTIP_MOUSE
225207	ZN521_MOUSE
14218	SPD2A_MOUSE
12700	CISH_MOUSE
83679	E9Q1A0_MOUSE
83679	G3X9L9_MOUSE
83679	MYOME_MOUSE
54616	Q6P1H4_MOUSE
15184	B7ZDF5_MOUSE
15184	B7ZDF7_MOUSE
15184	Q3UJF1_MOUSE
15184	Q6P9T4_MOUSE
234686	FHOD1_MOUSE
435684	SHF_MOUSE
320484	D3Z6Z7_MOUSE
320484	Q8CAS7_MOUSE
320484	RASL3_MOUSE
19334	Q0PD34_MOUSE
19334	RB22A_MOUSE
52392	CE030_MOUSE
214063	DJC16_MOUSE
11836	ARAF_MOUSE
11836	Q8CAD1_MOUSE
16408	B7ZN92_MOUSE
16408	E9Q5M7_MOUSE
16408	E9QNL8_MOUSE
16408	Q3TB85_MOUSE
106200	TXD11_MOUSE
69770	CS024_MOUSE
228545	VPS18_MOUSE
14466	GLCM_MOUSE
232944	MARK4_MOUSE
52570	CCD69_MOUSE
52570	Q8CF00_MOUSE
207728	Q3TXZ6_MOUSE
207728	Q3TYK5_MOUSE
207728	Q3TYU3_MOUSE
207728	Q5PR72_MOUSE
13808	ENOB_MOUSE
14794	SPSB2_MOUSE
29820	Q8BUM7_MOUSE
29820	TNR19_MOUSE
66201	VTA1_MOUSE
67911	E9Q3R6_MOUSE
67911	G5E912_MOUSE
67911	Q6PAM4_MOUSE
100561	S15A4_MOUSE
11798	XIAP_MOUSE
170822	UBP33_MOUSE
70373	GPT2L_MOUSE
19365	G5E879_MOUSE
19365	Q8VEE2_MOUSE
19365	RAD52_MOUSE
72461	PCP_MOUSE
100986	AKAP9_MOUSE
100986	E9QQ10_MOUSE
66667	HBAP1_MOUSE
20598	NSMA_MOUSE
14792	MBOA5_MOUSE
330171	BACD3_MOUSE
330171	F8WGQ9_MOUSE
12946	CR1L_MOUSE
381352	D3YY20_MOUSE
106759	TCAM1_MOUSE
56041	USO1_MOUSE
68691	KAL1L_MOUSE
27364	SRR_MOUSE
224454	ZDH14_MOUSE
329575	A2AW67_MOUSE
329575	Q2TBY2_MOUSE
329575	Q569M0_MOUSE
329575	Q569M1_MOUSE
23986	ECI2_MOUSE
215693	G5E8E4_MOUSE
26410	M3K8_MOUSE
26410	Q3UEB8_MOUSE
56532	E9PZP3_MOUSE
56532	RIPK3_MOUSE
68556	UCKL1_MOUSE
74102	S35A5_MOUSE
56717	MTOR_MOUSE
76500	IP6K2_MOUSE
243382	B9EHW0_MOUSE
243382	PPM1K_MOUSE
238247	F8VPQ2_MOUSE
26569	S27A4_MOUSE
269401	B7ZCR6_MOUSE
269401	Q6ZPW1_MOUSE
67727	STX17_MOUSE
224273	CRBG3_MOUSE
224273	J3QPS2_MOUSE
545389	CE170_MOUSE
545389	H7BX26_MOUSE
64295	TMUB1_MOUSE
81910	A2AVJ7_MOUSE
81910	Q8CAB9_MOUSE
81910	RRBP1_MOUSE
12797	B2RSH3_MOUSE
12797	CNN1_MOUSE
12797	Q8CBQ2_MOUSE
66278	D3Z7Q2_MOUSE
78255	RGPS2_MOUSE
56368	C56D2_MOUSE
76568	IFT46_MOUSE
12767	CXCR4_MOUSE
67443	MLP3B_MOUSE
109711	A1BN54_MOUSE
109711	ACTN1_MOUSE
110524	DGKQ_MOUSE
57294	RS27_MOUSE
227154	STRAB_MOUSE
18645	PROF2_MOUSE
69053	CP072_MOUSE
223701	MKL1_MOUSE
71175	NIPBL_MOUSE
15024	Q8WLM9_MOUSE
23873	D3Z3C1_MOUSE
23873	FAIM1_MOUSE
66200	B7ZNP2_MOUSE
66200	B7ZNP3_MOUSE
66200	COMD6_MOUSE
12523	E9Q9E8_MOUSE
12523	SLAF5_MOUSE
228993	Q9DA66_MOUSE
228993	S17A9_MOUSE
26390	MABP1_MOUSE
216345	B2RT41_MOUSE
216345	Q6A049_MOUSE
218341	RFESD_MOUSE
21767	E9Q137_MOUSE
21767	Q3TXY2_MOUSE
21767	Q9D7D9_MOUSE
68077	Q8BK35_MOUSE
70796	B7ZMY5_MOUSE
70796	ZDHC1_MOUSE
53334	GOSR1_MOUSE
12091	BGAL_MOUSE
12091	Q3TAW7_MOUSE
101197	Q3UZY6_MOUSE
101197	Q4VA54_MOUSE
101197	Q8BR38_MOUSE
18854	D3Z3A6_MOUSE
18854	PML_MOUSE
18854	Q8BSJ6_MOUSE
208638	S2538_MOUSE
244049	MCTP2_MOUSE
71998	S2535_MOUSE
22368	TRPV2_MOUSE
103554	PSME4_MOUSE
110521	F8VPM9_MOUSE
240614	A3KMD2_MOUSE
240614	RNBP6_MOUSE
170772	E9QKK4_MOUSE
170772	GLCI1_MOUSE
20403	B2RR82_MOUSE
20403	E9QNG1_MOUSE
20403	Q8CD59_MOUSE
53331	Q8BH40_MOUSE
381812	EFC4B_MOUSE
70110	IN35_MOUSE
66309	TM128_MOUSE
231630	FICD_MOUSE
319887	F6UW72_MOUSE
319887	J3QML9_MOUSE
319887	Q8BLG7_MOUSE
319887	Q8BW91_MOUSE
140740	SEC63_MOUSE
12229	BTK_MOUSE
381629	A8C1S6_MOUSE
381629	ARAID_MOUSE
67912	CF120_MOUSE
54712	PLXC1_MOUSE
54712	Q9CRY9_MOUSE
67661	IF172_MOUSE
13860	EPS8_MOUSE
13860	Q3U2Z5_MOUSE
13860	Q3UFL4_MOUSE
19729	SWET1_MOUSE
72479	HSDL2_MOUSE
15273	ZEP2_MOUSE
239985	E9Q4N7_MOUSE
14055	EZH1_MOUSE
14706	GBG4_MOUSE
232798	D3YWS8_MOUSE
232798	LENG8_MOUSE
13476	G3X8R0_MOUSE
13476	Q9CQG4_MOUSE
320528	A1ILG8_MOUSE
320528	VP13C_MOUSE
80907	B2RWI2_MOUSE
80907	LACTB_MOUSE
18515	PBX2_MOUSE
18515	Q4FJL3_MOUSE
18174	NRAM2_MOUSE
69277	Q9CXH3_MOUSE
53378	A2AKJ9_MOUSE
53378	Q3TMX0_MOUSE
53378	SDCB1_MOUSE
329470	1A1L1_MOUSE
27403	ABCA7_MOUSE
27403	E9Q6G4_MOUSE
14960	HA2B_MOUSE
20499	B9EIV8_MOUSE
20499	S12A7_MOUSE
72397	R12BA_MOUSE
16331	Q3UEU0_MOUSE
16331	SHIP1_MOUSE
18029	NFIC_MOUSE
18029	Q3UHA6_MOUSE
18611	PEA15_MOUSE
68098	G3UWD8_MOUSE
68098	ZN363_MOUSE
72175	MFSD8_MOUSE
51789	ACK1_MOUSE
51789	D3Z3U7_MOUSE
51789	G3X9X7_MOUSE
233168	Q4KL68_MOUSE
233168	Q7TPX5_MOUSE
103537	MBTD1_MOUSE
67921	UB2FA_MOUSE
217026	HEAT6_MOUSE
114679	SELM_MOUSE
74319	MET23_MOUSE
30046	ZN292_MOUSE
74315	Q3UTM8_MOUSE
74315	Q8BU61_MOUSE
74315	RN145_MOUSE
18624	A2RS23_MOUSE
18624	PEPD_MOUSE
66689	KLH28_MOUSE
321007	SRAC1_MOUSE
246198	B1AR09_MOUSE
246198	B1AR10_MOUSE
246198	Q3UPK1_MOUSE
80748	CF089_MOUSE
30945	RN19A_MOUSE
56736	G3XA54_MOUSE
56736	RNF14_MOUSE
72284	D3Z5L0_MOUSE
72284	ORAV1_MOUSE
72284	Q3TF33_MOUSE
72284	Q8BQU0_MOUSE
241322	ZBTB6_MOUSE
233046	GRP4_MOUSE
193742	ABHGA_MOUSE
13660	EHD1_MOUSE
13660	Q80ZZ0_MOUSE
20196	Q545H7_MOUSE
100043861	KLRB1_MOUSE
215708	B2RRB9_MOUSE
215708	FA73A_MOUSE
54721	E9QJS1_MOUSE
54721	Q3TXE3_MOUSE
54721	Q52KQ2_MOUSE
106840	U119B_MOUSE
66270	E9QPM1_MOUSE
66270	F134B_MOUSE
109305	A3KCG1_MOUSE
109305	CRCM1_MOUSE
108829	G3UZM1_MOUSE
108829	JHD2C_MOUSE
235283	GRM1B_MOUSE
12177	BNI3L_MOUSE
243983	ZDH13_MOUSE
26357	ABCG2_MOUSE
74120	Q8CF60_MOUSE
12444	CCND2_MOUSE
12444	Q4FK45_MOUSE
67111	G3XA18_MOUSE
67111	NAAA_MOUSE
67111	Q3V023_MOUSE
22670	Q3UFX3_MOUSE
22670	TRI26_MOUSE
243853	FKRP_MOUSE
219024	E0CZ18_MOUSE
219024	E0CZF6_MOUSE
219024	F8WHW3_MOUSE
219024	TM55B_MOUSE
67880	A2AC16_MOUSE
67880	DCXR_MOUSE
114715	SPRE1_MOUSE
11565	PURA1_MOUSE
11565	Q3UBP0_MOUSE
13033	CATD_MOUSE
13033	Q3UCD9_MOUSE
193838	EME2_MOUSE
100039968	ZMYNB_MOUSE
54391	RIFK_MOUSE
12355	NR1I3_MOUSE
12355	Q3UEP1_MOUSE
12355	Q5FW96_MOUSE
224703	MARH2_MOUSE
224703	Q8CA25_MOUSE
229900	Q78UK8_MOUSE
229900	Q91Z40_MOUSE
57912	C42S1_MOUSE
114601	E9QP49_MOUSE
114601	EH1L1_MOUSE
114601	G5E8Y6_MOUSE
78267	KLD8B_MOUSE
216527	CCM2_MOUSE
216527	F7AVU1_MOUSE
240354	MALT1_MOUSE
14972	HA1B_MOUSE
14972	Q3TH01_MOUSE
14972	Q7JJ15_MOUSE
224598	E9Q462_MOUSE
224598	E9QAA1_MOUSE
106052	FBX4_MOUSE
53328	PGRC1_MOUSE
53328	Q3TXU8_MOUSE
12703	SOCS1_MOUSE
66848	FUCO2_MOUSE
66848	Q505Q3_MOUSE
231549	LRC8D_MOUSE
214150	AGO3_MOUSE
66993	SMRD3_MOUSE
21871	VPP2_MOUSE
71452	ANR40_MOUSE
77057	STON1_MOUSE
26408	M3K5_MOUSE
100532	RELL1_MOUSE
81018	RN114_MOUSE
68126	FAHD2_MOUSE
16889	LICH_MOUSE
16889	Q3TEL5_MOUSE
11785	APBB1_MOUSE
217882	C170B_MOUSE
12549	B2RSI0_MOUSE
12549	RHG31_MOUSE
16784	LAMP2_MOUSE
71923	CQ059_MOUSE
94280	Q3U4F0_MOUSE
94280	SFXN3_MOUSE
225849	Q6PD28_MOUSE
57436	GBRL1_MOUSE
14773	GRK5_MOUSE
14773	Q3TST4_MOUSE
170833	HOOK2_MOUSE
170833	Q3TKK8_MOUSE
30843	FXL12_MOUSE
320078	OLM2B_MOUSE
320078	Q8BY24_MOUSE
67513	FAP20_MOUSE
50874	Q3UN19_MOUSE
50874	TMOD4_MOUSE
408067	Q7M6X2_MOUSE
56233	E9PX62_MOUSE
56233	E9PXW1_MOUSE
56233	E9PXW8_MOUSE
56233	HDAC7_MOUSE
20364	SELW_MOUSE
77422	YD286_MOUSE
208117	APH1B_MOUSE
434223	Q3TBC0_MOUSE
17386	MMP13_MOUSE
17386	Q3U9V5_MOUSE
70561	TXD16_MOUSE
268417	ZN496_MOUSE
233405	Q8C076_MOUSE
233405	VP33B_MOUSE
17939	NAGAB_MOUSE
17939	Q3U6T2_MOUSE
11433	PPA5_MOUSE
66795	ATG10_MOUSE
19070	E0CXA9_MOUSE
19070	PHOCN_MOUSE
70315	HDAC8_MOUSE
240028	LCAP_MOUSE
234407	GT251_MOUSE
21888	Q3UY41_MOUSE
21888	Q9WUL2_MOUSE
21888	TLE4_MOUSE
213439	GP174_MOUSE
224111	G5E8R8_MOUSE
224111	UBXN7_MOUSE
233979	TPC2_MOUSE
108153	ATS7_MOUSE
108153	Q6PD18_MOUSE
170936	F8VQL6_MOUSE
19267	PTPRE_MOUSE
71176	FBX24_MOUSE
230738	ZC12A_MOUSE
111173	F8VPM7_MOUSE
111173	RB6I2_MOUSE
111173	V9GXF0_MOUSE
111173	V9GXP8_MOUSE
108995	TB10C_MOUSE
100042784	PRD11_MOUSE
12913	Q3UNH6_MOUSE
21414	Q80UF1_MOUSE
21414	TCF7_MOUSE
110593	A2A7B5_MOUSE
110593	B9EKQ3_MOUSE
110593	Q8C2W5_MOUSE
93691	KLF7_MOUSE
71742	ULK3_MOUSE
59031	CHSTC_MOUSE
110173	MANBA_MOUSE
100910	Q3UU43_MOUSE
215705	ARRD1_MOUSE
67528	NUDT7_MOUSE
67023	E9Q496_MOUSE
67023	USE1_MOUSE
14375	XRCC6_MOUSE
12192	Q543H2_MOUSE
12192	TISB_MOUSE
66222	ILEUA_MOUSE
230674	A2A8L9_MOUSE
230674	KDM4A_MOUSE
12651	CHKB_MOUSE
12651	Q54AG5_MOUSE
211389	SUOX_MOUSE
11671	AL3A2_MOUSE
11671	B1AV77_MOUSE
56468	SOCS5_MOUSE
266632	IRAK4_MOUSE
18707	PK3CD_MOUSE
18707	Q3T9Y0_MOUSE
18707	Q3TBW3_MOUSE
18707	Q3UDT3_MOUSE
18707	Q8BS14_MOUSE
18707	Q8CI98_MOUSE
110558	Q52PG7_MOUSE
27373	KC1E_MOUSE
27373	Q3TYE1_MOUSE
17872	B2RRL7_MOUSE
17872	PR15A_MOUSE
19769	E9Q672_MOUSE
19769	RIT1_MOUSE
65116	TMG2_MOUSE
18719	PI51B_MOUSE
217944	RPGF5_MOUSE
100121	TDRD7_MOUSE
13521	S26A2_MOUSE
27399	IP6K1_MOUSE
13496	ARI3A_MOUSE
231287	AT10D_MOUSE
71520	GRAP_MOUSE
83429	CTNS_MOUSE
83429	Q542U5_MOUSE
67420	FACR1_MOUSE
106068	S45A4_MOUSE
30957	E9Q6B6_MOUSE
30957	E9Q6E0_MOUSE
30957	JIP3_MOUSE
30957	Q3UHB5_MOUSE
30957	Q3UYC3_MOUSE
30957	Q6P1F1_MOUSE
320538	UBN2_MOUSE
380993	ZFAT_MOUSE
70719	D3Z7R7_MOUSE
70719	G3X9Q3_MOUSE
70719	HMHA1_MOUSE
27981	RSRP1_MOUSE
27103	A2AUM0_MOUSE
27103	E2AK4_MOUSE
14561	GDF11_MOUSE
192285	A2AHG2_MOUSE
192285	A2AHG3_MOUSE
192285	A2AHG4_MOUSE
192285	D3Z764_MOUSE
192285	PF21A_MOUSE
70314	RABE2_MOUSE
22320	VAMP8_MOUSE
74568	MLKL_MOUSE
77559	F8VPN4_MOUSE
213988	Q3TRK2_MOUSE
213988	Q8BWL0_MOUSE
213988	Q8BX83_MOUSE
213988	Q8VD67_MOUSE
213988	TNR6B_MOUSE
18712	Q8CFN8_MOUSE
68039	NMB_MOUSE
110350	DYHC2_MOUSE
68427	B2RQ45_MOUSE
68427	S39AD_MOUSE
73833	E9PYD1_MOUSE
22644	Q3TGP6_MOUSE
22644	Q3UYK9_MOUSE
22644	RN103_MOUSE
76483	LMF1_MOUSE
74637	SHPK_MOUSE
215243	B2RPU5_MOUSE
215243	G3X949_MOUSE
215243	T3JAM_MOUSE
77975	TM50B_MOUSE
77604	R12BB_MOUSE
13685	4EBP1_MOUSE
28199	DCA11_MOUSE
28199	Q3TYA0_MOUSE
28199	Q3UD98_MOUSE
216445	Q1HDU4_MOUSE
216445	Q78T58_MOUSE
216445	Q8QZW8_MOUSE
76486	LY6K_MOUSE
235050	Q99K45_MOUSE
80707	WWOX_MOUSE
73671	ST6B1_MOUSE
15006	O19441_MOUSE
67230	B2RSV9_MOUSE
67230	ZN329_MOUSE
17966	A1L329_MOUSE
17966	A2A4N5_MOUSE
17966	A2A4N8_MOUSE
17966	NBR1_MOUSE
17966	Q05BC8_MOUSE
17966	Q6ZQK3_MOUSE
11886	ASAH1_MOUSE
11886	Q78P93_MOUSE
94246	ARI4B_MOUSE
74126	SYVN1_MOUSE
626848	A2BFG8_MOUSE
626848	Q3V498_MOUSE
171171	A2AKW8_MOUSE
171171	NTNG2_MOUSE
63872	E9Q6W4_MOUSE
63872	Q9D7X0_MOUSE
241075	PKHM3_MOUSE
106504	STK38_MOUSE
269198	E9PV03_MOUSE
269198	Q8BS04_MOUSE
14680	GNAL_MOUSE
14680	Q3TY78_MOUSE
14680	Q66L47_MOUSE
14680	Q8BHK8_MOUSE
19062	INP5K_MOUSE
19062	Q5ND43_MOUSE
98952	F102A_MOUSE
67581	TBC23_MOUSE
21413	ITF2_MOUSE
21413	Q8BPX7_MOUSE
21413	Q91XK1_MOUSE
21413	Q91YV0_MOUSE
15926	IDHC_MOUSE
29877	HDGR3_MOUSE
224143	PGLT1_MOUSE
224143	Q8BLG5_MOUSE
100317	K319L_MOUSE
229905	KAT3_MOUSE
72699	LIME1_MOUSE
14085	FAAA_MOUSE
58226	E9Q6P9_MOUSE
58226	Q3UX23_MOUSE
68260	TYW2_MOUSE
79264	B2RUA8_MOUSE
79264	KRIT1_MOUSE
545938	Q3TQG9_MOUSE
14964	HA11_MOUSE
14964	Q792Z7_MOUSE
108138	XRCC4_MOUSE
16391	E9PZJ2_MOUSE
16391	E9Q8M6_MOUSE
16391	IRF9_MOUSE
16391	Q3UKQ7_MOUSE
64214	Q544K2_MOUSE
64214	RGS18_MOUSE
72477	TM87B_MOUSE
214899	KDM5A_MOUSE
108652	F8WGD7_MOUSE
108652	S35B3_MOUSE
74153	Q9DBK7_MOUSE
101869	UN45A_MOUSE
56786	TMM9B_MOUSE
269514	FBXL4_MOUSE
269514	V9GXH8_MOUSE
16401	ITA4_MOUSE
16401	Q792F9_MOUSE
16401	Q8BQ25_MOUSE
104156	ETV5_MOUSE
238690	ZN728_MOUSE
23802	AMFR_MOUSE
23802	Q3TCI2_MOUSE
18613	B1ARB3_MOUSE
18613	PECA1_MOUSE
50523	LATS2_MOUSE
50523	Q8VHE2_MOUSE
19309	PYGM_MOUSE
547253	PAR14_MOUSE
67441	ISC2B_MOUSE
72154	Q6PCM4_MOUSE
54615	NPFF_MOUSE
381668	E9PUB6_MOUSE
381668	E9Q9T0_MOUSE
381668	Q8CCX0_MOUSE
18015	NF1_MOUSE
12908	CACP_MOUSE
23849	Q8BPQ2_MOUSE
66049	ROGDI_MOUSE
19025	G3X8T3_MOUSE
19025	PPGB_MOUSE
19025	Q544R6_MOUSE
19025	Q9D2D1_MOUSE
75965	ZDH20_MOUSE
18518	IGBP1_MOUSE
71508	Q14DI0_MOUSE
67168	LPAR6_MOUSE
320150	Q8BIT5_MOUSE
320150	ZDH17_MOUSE
104099	B8JK39_MOUSE
104099	E9QAP0_MOUSE
104099	Q3UT74_MOUSE
14999	Q31094_MOUSE
78751	A2AP88_MOUSE
18035	IKBA_MOUSE
73229	E9PUT0_MOUSE
19211	PTEN_MOUSE
19211	Q3UUT8_MOUSE
93836	RN111_MOUSE
70028	DOP2_MOUSE
70028	Q6PGE1_MOUSE
70028	Q9DCG4_MOUSE
54630	E9Q3R1_MOUSE
17524	EM55_MOUSE
17524	Q542P4_MOUSE
69470	TM127_MOUSE
19055	B2RRX2_MOUSE
19055	PP2BA_MOUSE
13518	E9PXE5_MOUSE
13518	E9QL23_MOUSE
13518	S4R1P5_MOUSE
13518	S4R1U5_MOUSE
24135	Q8BLK6_MOUSE
24135	Q9Z116_MOUSE
54218	B3GT4_MOUSE
114584	CLIC1_MOUSE
114584	Q542F1_MOUSE
12398	B7ZP57_MOUSE
12398	E9QM80_MOUSE
12398	MTG16_MOUSE
68778	GUCD1_MOUSE
68778	Q05CJ4_MOUSE
72325	VP9D1_MOUSE
170742	Q3UYB0_MOUSE
170742	SRTD3_MOUSE
227738	LRSM1_MOUSE
18754	KPCE_MOUSE
12798	CNN2_MOUSE
12798	Q543F3_MOUSE
78826	P2Y10_MOUSE
24136	Q3URW5_MOUSE
24136	Q8BSG9_MOUSE
24136	ZEB2_MOUSE
24056	3BP5_MOUSE
22183	Q793C9_MOUSE
22183	Q8BST8_MOUSE
22183	U2AFL_MOUSE
16192	IL5RA_MOUSE
16192	Q05A81_MOUSE
22242	UROM_MOUSE
236848	Q3TYW3_MOUSE
236848	T185A_MOUSE
241915	B7ZNA5_MOUSE
241915	D3YY34_MOUSE
241915	PHC3_MOUSE
383619	AIM2_MOUSE
18559	PPCT_MOUSE
18559	Q5SV41_MOUSE
11669	ALDH2_MOUSE
11669	Q544B1_MOUSE
106794	DHX57_MOUSE
13030	CATB_MOUSE
14710	A2A614_MOUSE
14710	GBGT2_MOUSE
14710	Q6P8Y9_MOUSE
70237	BHLH9_MOUSE
246727	OAS3_MOUSE
66631	HIAL1_MOUSE
319236	E9Q987_MOUSE
74080	NMNA3_MOUSE
74080	Q3V3F1_MOUSE
223658	D3Z624_MOUSE
223658	E0CZ22_MOUSE
11426	E9PVY8_MOUSE
226122	UBTD1_MOUSE
21745	Q5XKB2_MOUSE
21745	TEP1_MOUSE
71063	E9Q6S0_MOUSE
68616	GDPD3_MOUSE
108154	D3Z1A5_MOUSE
232223	Q3UY43_MOUSE
232223	TRXR3_MOUSE
12304	PDIA4_MOUSE
320816	ANR16_MOUSE
54394	CRLF3_MOUSE
17060	BLNK_MOUSE
227622	CI142_MOUSE
17119	Q8K1Z8_MOUSE
22352	Q5FWJ3_MOUSE
22352	VIME_MOUSE
50918	MYADM_MOUSE
50918	Q0VE46_MOUSE
215653	RASF2_MOUSE
68431	FXL15_MOUSE
18412	SQSTM_MOUSE
15204	HERC2_MOUSE
57895	CC126_MOUSE
93692	GLRX1_MOUSE
93692	Q3U6L3_MOUSE
217325	J3QJU5_MOUSE
217325	L2GL2_MOUSE
217325	Q8BVC8_MOUSE
23882	Q9R0S0_MOUSE
30928	H7BX69_MOUSE
30928	ZBT18_MOUSE
52348	Q3UV99_MOUSE
52348	VP37A_MOUSE
19340	Q543Q4_MOUSE
19340	RAB3D_MOUSE
66826	I7HJS2_MOUSE
66826	Q810E8_MOUSE
66826	Q91WF0_MOUSE
227446	E9QM90_MOUSE
227446	G3X9J4_MOUSE
227446	K1468_MOUSE
78894	AACS_MOUSE
107173	E9Q9I0_MOUSE
107173	G137A_MOUSE
107173	Q3TD99_MOUSE
107173	Q3UPL3_MOUSE
107173	Q3UQ21_MOUSE
67118	BFAR_MOUSE
229589	PRUNE_MOUSE
263406	PKHG3_MOUSE
67171	DRAM2_MOUSE
67171	Q9D835_MOUSE
14123	FBRS_MOUSE
330450	FACR2_MOUSE
66072	SDHF2_MOUSE
217124	NEB2_MOUSE
52857	GRM1A_MOUSE
94094	E9PYZ4_MOUSE
94094	TR34A_MOUSE
69454	CLIC3_MOUSE
78779	B2RTE8_MOUSE
78779	SPA2L_MOUSE
27060	Q9JHF5_MOUSE
213389	E9Q4V2_MOUSE
68490	ZN579_MOUSE
17886	MYH9_MOUSE
71776	Q6XPS7_MOUSE
100040563	DYLT1_MOUSE
17973	NCK1_MOUSE
17973	Q8BH99_MOUSE
12000	Q3KNZ4_MOUSE
12000	Q3SWS1_MOUSE
12000	Q3SWS4_MOUSE
12000	V2R_MOUSE
234463	T184C_MOUSE
260301	OTOSP_MOUSE
260301	Q497Y7_MOUSE
320678	IFFO1_MOUSE
280668	ADM1A_MOUSE
280668	Q3V0H1_MOUSE
214162	KMT2A_MOUSE
19725	RFX2_MOUSE
13537	DUS2_MOUSE
74569	A2AFY7_MOUSE
74569	Q8C1H7_MOUSE
74569	TTC17_MOUSE
71870	Q9D9U9_MOUSE
246738	DJC28_MOUSE
246738	E9Q1L7_MOUSE
246738	Q8C4S9_MOUSE
242960	FBXL5_MOUSE
114143	Q3U889_MOUSE
114143	VATO_MOUSE
19377	Q5QGZ6_MOUSE
19377	Q810L5_MOUSE
19377	RAI1_MOUSE
76775	NTCP7_MOUSE
72144	SPX3_MOUSE
227612	TOR4A_MOUSE
66350	PG12A_MOUSE
231931	GIMA6_MOUSE
232906	B2RTN5_MOUSE
232906	Q3UVZ8_MOUSE
232906	Q8CCL8_MOUSE
232906	RHG35_MOUSE
71755	DHDH_MOUSE
74493	TNKS2_MOUSE
16493	KCNA5_MOUSE
21356	Q3TCU5_MOUSE
21356	Q3U9A3_MOUSE
21356	Q8C6N4_MOUSE
21356	Q9D679_MOUSE
21356	TPSN_MOUSE
216344	Q0PD35_MOUSE
216344	RAB21_MOUSE
69809	CK053_MOUSE
271005	KLDC1_MOUSE
231051	F8WI37_MOUSE
21769	ZFAN3_MOUSE
230895	B1ART2_MOUSE
230895	Q6A066_MOUSE
16364	IRF4_MOUSE
16364	Q5SUZ4_MOUSE
16364	Q5SUZ5_MOUSE
66885	ACDSB_MOUSE
319997	Q3UTB2_MOUSE
233912	ARMC5_MOUSE
12295	A2A542_MOUSE
12295	A2A543_MOUSE
12295	A2A545_MOUSE
12295	CACB1_MOUSE
72615	ANKS3_MOUSE
54484	E9QAG7_MOUSE
54484	Q8C5V4_MOUSE
54484	Q9DB86_MOUSE
101685	SPT2_MOUSE
53330	Q8BSN6_MOUSE
53330	VAMP4_MOUSE
56374	TMM59_MOUSE
53970	Q0P5W9_MOUSE
53970	RFX5_MOUSE
17769	A2A7F7_MOUSE
17769	MTHR_MOUSE
17769	Q3UDB2_MOUSE
17769	Q497H7_MOUSE
54446	NFAT5_MOUSE
